,Variable,Importance,Participant,NLP
KTGF545,StressLength,0.012821469,KTGF545,Text feature
KTGF549,StressLength,0.002507698,KTGF549,Text feature
KTGF550,StressLength,0.014174856,KTGF550,Text feature
KTGF553,StressLength,0.002597366,KTGF553,Text feature
KTGF556,StressLength,0.006874271,KTGF556,Text feature
KTGF557,StressLength,0.009505904,KTGF557,Text feature
KTGF561,StressLength,0.003815588,KTGF561,Text feature
KTGF562,StressLength,0.009149352,KTGF562,Text feature
KTGF565,StressLength,0.003084487,KTGF565,Text feature
KTGF570,StressLength,0.002792502,KTGF570,Text feature
KTGF572,StressLength,0.005742954,KTGF572,Text feature
K23101,ThoughtLength,0.002013534,K23101,Text feature
K23104,ThoughtLength,3.13E-05,K23104,Text feature
K23106,ThoughtLength,0.008322547,K23106,Text feature
K23107,ThoughtLength,0.001765402,K23107,Text feature
K23109,ThoughtLength,0.003337795,K23109,Text feature
K23114,ThoughtLength,0.008407659,K23114,Text feature
K23115,ThoughtLength,0.006172033,K23115,Text feature
K23117,ThoughtLength,0.019880249,K23117,Text feature
K23120,ThoughtLength,0.00405526,K23120,Text feature
K23121,ThoughtLength,0.002329416,K23121,Text feature
K23122,ThoughtLength,0.001102268,K23122,Text feature
K23125,ThoughtLength,0.003160648,K23125,Text feature
K23126,ThoughtLength,0.003401726,K23126,Text feature
K23128,ThoughtLength,0.013899324,K23128,Text feature
K23129,ThoughtLength,0.006717733,K23129,Text feature
K23130,ThoughtLength,0.00763793,K23130,Text feature
K23131,ThoughtLength,0.003402925,K23131,Text feature
K23133,ThoughtLength,0.001861534,K23133,Text feature
K23134,ThoughtLength,0.001682688,K23134,Text feature
K23136,ThoughtLength,0.002259561,K23136,Text feature
K23139,ThoughtLength,0.00118269,K23139,Text feature
K23142,ThoughtLength,0.001816112,K23142,Text feature
K23143,ThoughtLength,0.003260754,K23143,Text feature
K23144,ThoughtLength,0.005778082,K23144,Text feature
K23145,ThoughtLength,0.069175774,K23145,Text feature
K23147,ThoughtLength,0.00047338,K23147,Text feature
K23148,ThoughtLength,0.002781943,K23148,Text feature
K23150,ThoughtLength,0.004445164,K23150,Text feature
K23151,ThoughtLength,0.01055216,K23151,Text feature
K23153,ThoughtLength,0.004427827,K23153,Text feature
K23155,ThoughtLength,0.002955364,K23155,Text feature
K23156,ThoughtLength,0.003124409,K23156,Text feature
K23502,ThoughtLength,0.003683991,K23502,Text feature
K23503,ThoughtLength,0.007636127,K23503,Text feature
K23507,ThoughtLength,0.008059508,K23507,Text feature
K23508,ThoughtLength,0.008447242,K23508,Text feature
K23509,ThoughtLength,0.005536298,K23509,Text feature
K23510,ThoughtLength,0.004557193,K23510,Text feature
K23517,ThoughtLength,0.031648225,K23517,Text feature
K23521,ThoughtLength,0.021788653,K23521,Text feature
K23526,ThoughtLength,0.006827161,K23526,Text feature
K23529,ThoughtLength,0.007857655,K23529,Text feature
K23531,ThoughtLength,0.009518835,K23531,Text feature
K23532,ThoughtLength,0.000415172,K23532,Text feature
K23533,ThoughtLength,0.005600022,K23533,Text feature
K23536,ThoughtLength,0.000917059,K23536,Text feature
K23537,ThoughtLength,0.002335693,K23537,Text feature
K23540,ThoughtLength,0.014108819,K23540,Text feature
K23541,ThoughtLength,0.005344591,K23541,Text feature
K23548,ThoughtLength,0.004829743,K23548,Text feature
K23551,ThoughtLength,0.008756772,K23551,Text feature
K23552,ThoughtLength,0.002790715,K23552,Text feature
K23555,ThoughtLength,0.002191007,K23555,Text feature
K23556,ThoughtLength,0.003225766,K23556,Text feature
K23557,ThoughtLength,0.024737797,K23557,Text feature
K23559,ThoughtLength,0.008907744,K23559,Text feature
K23563,ThoughtLength,0.004682564,K23563,Text feature
K23565,ThoughtLength,0.006785332,K23565,Text feature
KTFG534,ThoughtLength,0.004400673,KTFG534,Text feature
KTGF118,ThoughtLength,0.003438673,KTGF118,Text feature
KTGF120,ThoughtLength,0.001676755,KTGF120,Text feature
KTGF122,ThoughtLength,0.003176042,KTGF122,Text feature
KTGF124,ThoughtLength,0.007093631,KTGF124,Text feature
KTGF125,ThoughtLength,0.001201536,KTGF125,Text feature
KTGF126,ThoughtLength,0.016512164,KTGF126,Text feature
KTGF127,ThoughtLength,0.003432648,KTGF127,Text feature
KTGF129,ThoughtLength,0.00499804,KTGF129,Text feature
KTGF130,ThoughtLength,0.012469549,KTGF130,Text feature
KTGF136,ThoughtLength,0.007370567,KTGF136,Text feature
KTGF138,ThoughtLength,0.000722974,KTGF138,Text feature
KTGF142,ThoughtLength,0.004999259,KTGF142,Text feature
KTGF143,ThoughtLength,0.000579043,KTGF143,Text feature
KTGF146,ThoughtLength,0.00918091,KTGF146,Text feature
KTGF147,ThoughtLength,0.001353711,KTGF147,Text feature
KTGF148,ThoughtLength,0.00423519,KTGF148,Text feature
KTGF150,ThoughtLength,0.004814218,KTGF150,Text feature
KTGF153,ThoughtLength,0.002704095,KTGF153,Text feature
KTGF154,ThoughtLength,0.003655242,KTGF154,Text feature
KTGF156,ThoughtLength,0.001971593,KTGF156,Text feature
KTGF157,ThoughtLength,0.009678658,KTGF157,Text feature
KTGF158,ThoughtLength,0.000989934,KTGF158,Text feature
KTGF527,ThoughtLength,0.019825987,KTGF527,Text feature
KTGF528,ThoughtLength,0.008355738,KTGF528,Text feature
KTGF533,ThoughtLength,0.020675625,KTGF533,Text feature
KTGF540,ThoughtLength,0.003161138,KTGF540,Text feature
KTGF544,ThoughtLength,0.01570438,KTGF544,Text feature
KTGF545,ThoughtLength,0.024766594,KTGF545,Text feature
KTGF549,ThoughtLength,0.001997062,KTGF549,Text feature
KTGF550,ThoughtLength,0.011814846,KTGF550,Text feature
KTGF553,ThoughtLength,0.005044535,KTGF553,Text feature
KTGF556,ThoughtLength,0.007866892,KTGF556,Text feature
KTGF557,ThoughtLength,0.009767316,KTGF557,Text feature
KTGF561,ThoughtLength,0.002472396,KTGF561,Text feature
KTGF562,ThoughtLength,0.007196068,KTGF562,Text feature
KTGF565,ThoughtLength,0.007128198,KTGF565,Text feature
KTGF570,ThoughtLength,0.009831475,KTGF570,Text feature
KTGF572,ThoughtLength,0.004957857,KTGF572,Text feature
K23101,Time,0.005193474,K23101,Time
K23101,time,0.002374202,K23101,LIWC
K23104,Time,0.000894074,K23104,Time
K23106,Time,0.004488679,K23106,Time
K23106,time,0.000209282,K23106,LIWC
K23107,Time,0.005291103,K23107,Time
K23107,time,0.000347471,K23107,LIWC
K23109,Time,0.086768867,K23109,Time
K23114,Time,0.005870923,K23114,Time
K23114,time,0.005734595,K23114,LIWC
K23115,Time,0.00878526,K23115,Time
K23115,time,0.003356416,K23115,LIWC
K23117,Time,0.116044943,K23117,Time
K23117,time,0.003657496,K23117,LIWC
K23120,Time,0.005875285,K23120,Time
K23120,time,0.00309378,K23120,LIWC
K23121,Time,0.085538288,K23121,Time
K23121,time,0.00122716,K23121,LIWC
K23122,Time,0.146801249,K23122,Time
K23122,time,0.002346667,K23122,LIWC
K23125,Time,0.005119369,K23125,Time
K23125,time,0.006612007,K23125,LIWC
K23126,Time,0.009498283,K23126,Time
K23126,time,0.013210983,K23126,LIWC
K23128,Time,0.008892044,K23128,Time
K23128,time,0.005290395,K23128,LIWC
K23129,Time,0.006951925,K23129,Time
K23129,time,0.00261319,K23129,LIWC
K23130,Time,0.009861575,K23130,Time
K23130,time,0.018173232,K23130,LIWC
K23131,Time,0.039201318,K23131,Time
K23131,time,0.002739775,K23131,LIWC
K23133,Time,0.002317685,K23133,Time
K23133,time,0.001934623,K23133,LIWC
K23134,Time,0.00124239,K23134,Time
K23134,time,0.001748726,K23134,LIWC
K23136,Time,0.007157561,K23136,Time
K23136,time,0.004186822,K23136,LIWC
K23139,Time,0.001450447,K23139,Time
K23142,Time,0.00448863,K23142,Time
K23143,Time,0.038850872,K23143,Time
K23143,time,5.06E-05,K23143,LIWC
K23144,Time,0.004170625,K23144,Time
K23144,time,0.003883094,K23144,LIWC
K23145,Time,0.000453389,K23145,Time
K23145,time,0.000601644,K23145,LIWC
K23147,Time,0.000717259,K23147,Time
K23147,time,0.005942801,K23147,LIWC
K23148,Time,0.001956178,K23148,Time
K23148,time,0.001631236,K23148,LIWC
K23150,Time,0.003907641,K23150,Time
K23150,time,0.003089631,K23150,LIWC
K23151,Time,0.012387551,K23151,Time
K23151,time,0.011306632,K23151,LIWC
K23153,Time,0.011313287,K23153,Time
K23153,time,0.006332397,K23153,LIWC
K23155,Time,0.001318073,K23155,Time
K23156,Time,0.562137591,K23156,Time
K23502,Time,0.298944439,K23502,Time
K23502,time,0.001610492,K23502,LIWC
K23503,Time,0.00537819,K23503,Time
K23503,time,0.002930727,K23503,LIWC
K23507,Time,0.010715876,K23507,Time
K23507,time,0.004261005,K23507,LIWC
K23508,Time,0.06606571,K23508,Time
K23508,time,0.005527976,K23508,LIWC
K23509,Time,0.152966124,K23509,Time
K23509,time,0.002597654,K23509,LIWC
K23510,Time,0.006575104,K23510,Time
K23510,time,0.005975051,K23510,LIWC
K23517,Time,0.155332498,K23517,Time
K23517,time,0.007615621,K23517,LIWC
K23521,Time,0.072906821,K23521,Time
K23521,time,0.007227891,K23521,LIWC
K23526,Time,0.276949899,K23526,Time
K23526,time,0.004295765,K23526,LIWC
K23529,Time,0.018420676,K23529,Time
K23529,time,0.003541773,K23529,LIWC
K23531,Time,0.008488922,K23531,Time
K23531,time,0.003102946,K23531,LIWC
K23532,Time,0.002314866,K23532,Time
K23532,time,0.000434444,K23532,LIWC
K23533,Time,0.008681849,K23533,Time
K23533,time,0.004660881,K23533,LIWC
K23536,Time,0.0284433,K23536,Time
K23536,time,0.00085833,K23536,LIWC
K23537,Time,0.007906768,K23537,Time
K23537,time,0.001191959,K23537,LIWC
K23540,Time,0.221476148,K23540,Time
K23540,time,0.001877695,K23540,LIWC
K23541,Time,0.044441596,K23541,Time
K23541,time,0.005097444,K23541,LIWC
K23548,Time,0.01083375,K23548,Time
K23548,time,0.002845304,K23548,LIWC
K23551,Time,0.013458871,K23551,Time
K23552,Time,0.005070055,K23552,Time
K23552,time,0.002763304,K23552,LIWC
K23555,Time,0.00756553,K23555,Time
K23555,time,0.004202387,K23555,LIWC
K23556,Time,0.006792931,K23556,Time
K23556,time,0.001295163,K23556,LIWC
K23557,Time,0.10826534,K23557,Time
K23557,time,0.003192503,K23557,LIWC
K23559,Time,0.12217739,K23559,Time
K23559,time,0.001482921,K23559,LIWC
K23563,Time,0.00620924,K23563,Time
K23563,time,0.008926193,K23563,LIWC
K23565,Time,0.007616516,K23565,Time
K23565,time,0.002745827,K23565,LIWC
KTFG534,Time,0.02136987,KTFG534,Time
KTFG534,time,0.008290935,KTFG534,LIWC
KTGF118,Time,0.003828544,KTGF118,Time
KTGF118,time,0.005709181,KTGF118,LIWC
KTGF120,Time,0.002222414,KTGF120,Time
KTGF120,time,0.002928639,KTGF120,LIWC
KTGF122,Time,0.004013106,KTGF122,Time
KTGF122,time,0.002361533,KTGF122,LIWC
KTGF124,Time,0.010098085,KTGF124,Time
KTGF124,time,0.004629519,KTGF124,LIWC
KTGF125,Time,0.000850195,KTGF125,Time
KTGF125,time,0.001141377,KTGF125,LIWC
KTGF126,Time,0.140741045,KTGF126,Time
KTGF127,Time,0.002455378,KTGF127,Time
KTGF127,time,0.0006728,KTGF127,LIWC
KTGF129,Time,0.008761624,KTGF129,Time
KTGF129,time,0.004095854,KTGF129,LIWC
KTGF130,Time,0.108881343,KTGF130,Time
KTGF130,time,0.01013271,KTGF130,LIWC
KTGF136,Time,0.014060358,KTGF136,Time
KTGF138,Time,0.002742974,KTGF138,Time
KTGF138,time,0.002004928,KTGF138,LIWC
KTGF142,Time,0.007218956,KTGF142,Time
KTGF142,time,0.007284148,KTGF142,LIWC
KTGF143,Time,0.009848818,KTGF143,Time
KTGF143,time,0.000514074,KTGF143,LIWC
KTGF146,Time,0.007365012,KTGF146,Time
KTGF146,time,0.001147307,KTGF146,LIWC
KTGF147,Time,0.002336368,KTGF147,Time
KTGF147,time,0.00200581,KTGF147,LIWC
KTGF148,Time,0.004305789,KTGF148,Time
KTGF148,time,0.001694363,KTGF148,LIWC
KTGF150,Time,0.074872349,KTGF150,Time
KTGF153,Time,0.125404662,KTGF153,Time
KTGF153,time,0.000959238,KTGF153,LIWC
KTGF154,Time,0.004229446,KTGF154,Time
KTGF154,time,0.001743548,KTGF154,LIWC
KTGF156,Time,0.015748773,KTGF156,Time
KTGF156,time,0.002192972,KTGF156,LIWC
KTGF157,Time,0.065371143,KTGF157,Time
KTGF157,time,0.010456154,KTGF157,LIWC
KTGF158,Time,0.043317377,KTGF158,Time
KTGF158,time,0.001288817,KTGF158,LIWC
KTGF527,Time,0.223874915,KTGF527,Time
KTGF527,time,0.023259574,KTGF527,LIWC
KTGF528,Time,0.350300387,KTGF528,Time
KTGF528,time,0.003661983,KTGF528,LIWC
KTGF533,Time,0.505817299,KTGF533,Time
KTGF533,time,0.008040118,KTGF533,LIWC
KTGF540,Time,0.002512933,KTGF540,Time
KTGF540,time,0.003448185,KTGF540,LIWC
KTGF544,Time,0.047413613,KTGF544,Time
KTGF544,time,0.005853817,KTGF544,LIWC
KTGF545,Time,0.022937264,KTGF545,Time
KTGF545,time,0.002117589,KTGF545,LIWC
KTGF549,Time,0.003982401,KTGF549,Time
KTGF549,time,0.006890185,KTGF549,LIWC
KTGF550,Time,0.037209156,KTGF550,Time
KTGF550,time,0.019031973,KTGF550,LIWC
KTGF553,Time,0.005852034,KTGF553,Time
KTGF553,time,0.002752026,KTGF553,LIWC
KTGF556,Time,0.016487205,KTGF556,Time
KTGF556,time,0.006081524,KTGF556,LIWC
KTGF557,Time,0.01790381,KTGF557,Time
KTGF557,time,0.008999006,KTGF557,LIWC
KTGF561,Time,0.00438302,KTGF561,Time
KTGF561,time,0.002334224,KTGF561,LIWC
KTGF562,Time,0.008206488,KTGF562,Time
KTGF562,time,0.008740254,KTGF562,LIWC
KTGF565,Time,0.0073889,KTGF565,Time
KTGF565,time,0.003302876,KTGF565,LIWC
KTGF570,Time,0.005793182,KTGF570,Time
KTGF570,time,0.008143829,KTGF570,LIWC
KTGF572,Time,0.006517678,KTGF572,Time
KTGF572,time,0.00212567,KTGF572,LIWC
K23101,Negative tone,0.001407957,K23101,LIWC
K23106,Negative tone,7.70E-05,K23106,LIWC
K23107,Negative tone,0.000354851,K23107,LIWC
K23109,Negative tone,0.000314768,K23109,LIWC
K23115,Negative tone,0.000984202,K23115,LIWC
K23117,Negative tone,0.00150304,K23117,LIWC
K23121,Negative tone,0.002964856,K23121,LIWC
K23125,Negative tone,0.002135053,K23125,LIWC
K23128,Negative tone,0.00278006,K23128,LIWC
K23129,Negative tone,0.00362133,K23129,LIWC
K23131,Negative tone,0.000547326,K23131,LIWC
K23133,Negative tone,0.00253133,K23133,LIWC
K23134,Negative tone,0.001732667,K23134,LIWC
K23136,Negative tone,0.001526067,K23136,LIWC
K23143,Negative tone,0.001724014,K23143,LIWC
K23145,Negative tone,0.000463663,K23145,LIWC
K23147,Negative tone,0.000453591,K23147,LIWC
K23148,Negative tone,0.001269766,K23148,LIWC
K23150,Negative tone,0.00223772,K23150,LIWC
K23151,Negative tone,0.001847009,K23151,LIWC
K23153,Negative tone,0.008822136,K23153,LIWC
K23502,Negative tone,0.00362715,K23502,LIWC
K23503,Negative tone,0.003409937,K23503,LIWC
K23508,Negative tone,0.001210512,K23508,LIWC
K23509,Negative tone,0.002270939,K23509,LIWC
K23510,Negative tone,0.005853147,K23510,LIWC
K23517,Negative tone,0.000452871,K23517,LIWC
K23521,Negative tone,0.034552957,K23521,LIWC
K23526,Negative tone,0.024292362,K23526,LIWC
K23529,Negative tone,0.00585956,K23529,LIWC
K23531,Negative tone,0.006016377,K23531,LIWC
K23532,Negative tone,0.002538069,K23532,LIWC
K23536,Negative tone,0.000573111,K23536,LIWC
K23537,Negative tone,0.000869679,K23537,LIWC
K23540,Negative tone,0.003417455,K23540,LIWC
K23541,Negative tone,0.004969089,K23541,LIWC
K23548,Negative tone,0.004487255,K23548,LIWC
K23551,Negative tone,0.000965294,K23551,LIWC
K23552,Negative tone,0.001988351,K23552,LIWC
K23556,Negative tone,0.002032627,K23556,LIWC
K23557,Negative tone,0.005050366,K23557,LIWC
K23559,Negative tone,0.013533211,K23559,LIWC
K23563,Negative tone,0.010994084,K23563,LIWC
K23565,Negative tone,0.003122745,K23565,LIWC
KTFG534,Negative tone,0.008885267,KTFG534,LIWC
KTGF118,Negative tone,0.001491339,KTGF118,LIWC
KTGF120,Negative tone,0.001578009,KTGF120,LIWC
KTGF122,Negative tone,0.003902354,KTGF122,LIWC
KTGF125,Negative tone,0.001654955,KTGF125,LIWC
KTGF130,Negative tone,0.003034429,KTGF130,LIWC
KTGF136,Negative tone,0.00371781,KTGF136,LIWC
KTGF138,Negative tone,0.000685196,KTGF138,LIWC
KTGF142,Negative tone,0.003995684,KTGF142,LIWC
KTGF143,Negative tone,0.000970769,KTGF143,LIWC
KTGF147,Negative tone,0.001611146,KTGF147,LIWC
KTGF148,Negative tone,0.001821756,KTGF148,LIWC
KTGF156,Negative tone,0.000224176,KTGF156,LIWC
KTGF157,Negative tone,0.000922274,KTGF157,LIWC
KTGF158,Negative tone,0.003523812,KTGF158,LIWC
KTGF527,Negative tone,0.001960198,KTGF527,LIWC
KTGF528,Negative tone,0.033610365,KTGF528,LIWC
KTGF533,Negative tone,0.001184589,KTGF533,LIWC
KTGF540,Negative tone,0.003669235,KTGF540,LIWC
KTGF544,Negative tone,0.001588208,KTGF544,LIWC
KTGF545,Negative tone,0.002024658,KTGF545,LIWC
KTGF549,Negative tone,0.002014216,KTGF549,LIWC
KTGF550,Negative tone,0.001360539,KTGF550,LIWC
KTGF553,Negative tone,0.010751276,KTGF553,LIWC
KTGF556,Negative tone,0.005545569,KTGF556,LIWC
KTGF557,Negative tone,0.001235959,KTGF557,LIWC
KTGF565,Negative tone,0.001879928,KTGF565,LIWC
KTGF572,Negative tone,0.003721845,KTGF572,LIWC
K23101,Positive tone,0.000783142,K23101,LIWC
K23106,Positive tone,0.000230577,K23106,LIWC
K23107,Positive tone,0.000313471,K23107,LIWC
K23114,Positive tone,0.004947257,K23114,LIWC
K23115,Positive tone,0.010890252,K23115,LIWC
K23121,Positive tone,0.001176609,K23121,LIWC
K23122,Positive tone,0,K23122,LIWC
K23125,Positive tone,0.002797346,K23125,LIWC
K23126,Positive tone,0.00094983,K23126,LIWC
K23128,Positive tone,0.011290905,K23128,LIWC
K23129,Positive tone,0.001520752,K23129,LIWC
K23130,Positive tone,0.000301714,K23130,LIWC
K23133,Positive tone,0.001665139,K23133,LIWC
K23134,Positive tone,0.003026298,K23134,LIWC
K23136,Positive tone,0.007736124,K23136,LIWC
K23143,Positive tone,0.000154051,K23143,LIWC
K23144,Positive tone,0.001273056,K23144,LIWC
K23145,Positive tone,0.000365452,K23145,LIWC
K23147,Positive tone,0.000762949,K23147,LIWC
K23148,Positive tone,0.000892925,K23148,LIWC
K23150,Positive tone,0.004086219,K23150,LIWC
K23151,Positive tone,0.001453159,K23151,LIWC
K23153,Positive tone,0.003158488,K23153,LIWC
K23156,Positive tone,0.000384848,K23156,LIWC
K23502,Positive tone,0.001225899,K23502,LIWC
K23503,Positive tone,0.007613559,K23503,LIWC
K23507,Positive tone,0.001252679,K23507,LIWC
K23508,Positive tone,0.006023171,K23508,LIWC
K23510,Positive tone,0.005689667,K23510,LIWC
K23517,Positive tone,0.000839742,K23517,LIWC
K23521,Positive tone,0.001842494,K23521,LIWC
K23526,Positive tone,0.002945294,K23526,LIWC
K23529,Positive tone,0.006896227,K23529,LIWC
K23531,Positive tone,0.002237814,K23531,LIWC
K23532,Positive tone,0.000718506,K23532,LIWC
K23536,Positive tone,0.002734737,K23536,LIWC
K23537,Positive tone,0.002133128,K23537,LIWC
K23540,Positive tone,0.000512501,K23540,LIWC
K23541,Positive tone,0.000395822,K23541,LIWC
K23548,Positive tone,0.003740423,K23548,LIWC
K23551,Positive tone,0.004557707,K23551,LIWC
K23552,Positive tone,0.005184362,K23552,LIWC
K23555,Positive tone,0.001644702,K23555,LIWC
K23556,Positive tone,0.00458861,K23556,LIWC
K23557,Positive tone,0.004434722,K23557,LIWC
K23563,Positive tone,0.004202006,K23563,LIWC
K23565,Positive tone,0.001498612,K23565,LIWC
KTFG534,Positive tone,0.001582537,KTFG534,LIWC
KTGF118,Positive tone,0.001975646,KTGF118,LIWC
KTGF120,Positive tone,0.001537918,KTGF120,LIWC
KTGF122,Positive tone,0.003271807,KTGF122,LIWC
KTGF124,Positive tone,0.003947992,KTGF124,LIWC
KTGF125,Positive tone,0.001739871,KTGF125,LIWC
KTGF127,Positive tone,0.000680108,KTGF127,LIWC
KTGF130,Positive tone,0.005486645,KTGF130,LIWC
KTGF136,Positive tone,0.000302014,KTGF136,LIWC
KTGF138,Positive tone,0.000123294,KTGF138,LIWC
KTGF142,Positive tone,0.001143636,KTGF142,LIWC
KTGF143,Positive tone,0.001150509,KTGF143,LIWC
KTGF146,Positive tone,0.005265252,KTGF146,LIWC
KTGF147,Positive tone,0.001411746,KTGF147,LIWC
KTGF148,Positive tone,0.002795083,KTGF148,LIWC
KTGF153,Positive tone,0.007745197,KTGF153,LIWC
KTGF156,Positive tone,0.00742638,KTGF156,LIWC
KTGF157,Positive tone,0.000637982,KTGF157,LIWC
KTGF158,Positive tone,0.000404911,KTGF158,LIWC
KTGF527,Positive tone,0.003949087,KTGF527,LIWC
KTGF528,Positive tone,0.005066091,KTGF528,LIWC
KTGF533,Positive tone,0.000779986,KTGF533,LIWC
KTGF540,Positive tone,0.001415451,KTGF540,LIWC
KTGF544,Positive tone,0.019856729,KTGF544,LIWC
KTGF545,Positive tone,0.000672944,KTGF545,LIWC
KTGF549,Positive tone,0.001393864,KTGF549,LIWC
KTGF550,Positive tone,0.003154152,KTGF550,LIWC
KTGF553,Positive tone,0.004249271,KTGF553,LIWC
KTGF556,Positive tone,0.00030558,KTGF556,LIWC
KTGF557,Positive tone,0.008458377,KTGF557,LIWC
KTGF561,Positive tone,0.001955,KTGF561,LIWC
KTGF565,Positive tone,0.002272896,KTGF565,LIWC
KTGF570,Positive tone,0.002241684,KTGF570,LIWC
K23101,Topic_t1,0.000986667,K23101,LDA
K23104,Topic_t1,3.50E-05,K23104,LDA
K23106,Topic_t1,0.005713692,K23106,LDA
K23107,Topic_t1,0.004681636,K23107,LDA
K23109,Topic_t1,0.010748815,K23109,LDA
K23114,Topic_t1,0.013955039,K23114,LDA
K23115,Topic_t1,0.008925768,K23115,LDA
K23117,Topic_t1,0.020161346,K23117,LDA
K23120,Topic_t1,0.003072238,K23120,LDA
K23121,Topic_t1,0.017470979,K23121,LDA
K23122,Topic_t1,0.011109303,K23122,LDA
K23125,Topic_t1,0.003205075,K23125,LDA
K23126,Topic_t1,0.018015011,K23126,LDA
K23128,Topic_t1,0.003878465,K23128,LDA
K23129,Topic_t1,0.002509101,K23129,LDA
K23130,Topic_t1,0.001257829,K23130,LDA
K23131,Topic_t1,0.006685369,K23131,LDA
K23133,Topic_t1,0.003064216,K23133,LDA
K23134,Topic_t1,0.001223431,K23134,LDA
K23136,Topic_t1,0.003145018,K23136,LDA
K23139,Topic_t1,0.000990873,K23139,LDA
K23142,Topic_t1,0.002951262,K23142,LDA
K23143,Topic_t1,0.002131185,K23143,LDA
K23144,Topic_t1,0.006479171,K23144,LDA
K23145,Topic_t1,0.00169897,K23145,LDA
